CHORD_ROOT;CHORD_TYPE;CHORD_STRUCTURE;FINGER_POSITIONS;NOTE_NAMES
Ab;aug;"1;3;#5";16,15,14,13,13,x;G#,C,E,G#,C
Ab;aug;"1;3;#5";x,11,10,9,9,12;G#,C,E,G#,E
Ab;aug;"1;3;#5";16,15,14,17,17,x;G#,C,E,C,E
Ab;aug;"1;3;#5";x,x,18,17,17,20;G#,C,E,C
Ab;aug;"1;3;#5";x,11,10,9,x,8;G#,C,E,C
Ab;aug;"1;3;#5";16,15,14,x,13,x;G#,C,E,C
Ab;aug;"1;3;#5";x,11,10,9,x,12;G#,C,E,E
Ab;aug;"1;3;#5";16,15,14,x,17,x;G#,C,E,E
Ab;aug;"1;3;#5";x,x,6,5,x,0;G#,C,E
Ab;aug;"1;3;#5";x,11,10,13,13,0;G#,C,G#,C,E
Ab;aug;"1;3;#5";x,11,10,x,9,0;G#,C,G#,E
Ab;aug;"1;3;#5";x,11,10,13,x,0;G#,C,G#,E
Ab;aug;"1;3;#5";x,11,10,x,13,0;G#,C,C,E
Ab;aug;"1;3;#5";x,11,10,x,x,0;G#,C,E
Ab;aug;"1;3;#5";16,15,18,17,17,0;G#,C,G#,C,E,E
Ab;aug;"1;3;#5";16,15,x,13,13,0;G#,C,G#,C,E
Ab;aug;"1;3;#5";16,15,x,17,17,0;G#,C,C,E,E
Ab;aug;"1;3;#5";16,15,18,17,x,0;G#,C,G#,C,E
Ab;aug;"1;3;#5";16,15,18,x,17,0;G#,C,G#,E,E
Ab;aug;"1;3;#5";16,15,x,13,x,0;G#,C,G#,E
Ab;aug;"1;3;#5";16,15,x,x,13,0;G#,C,C,E
Ab;aug;"1;3;#5";16,15,x,17,x,0;G#,C,C,E
Ab;aug;"1;3;#5";16,15,x,x,17,0;G#,C,E,E
Ab;aug;"1;3;#5";16,15,18,x,x,0;G#,C,G#,E
Ab;aug;"1;3;#5";16,15,x,x,x,0;G#,C,E
Ab;maj;"1;3;5";x,x,6,5,4,x;G#,C,D#
Ab;maj;"1;3;5";x,x,6,5,4,4;G#,C,D#,G#
Ab;maj;"1;3;5";x,x,x,13,13,11;G#,C,D#
Ab;maj;"1;3;5";x,x,18,17,16,x;G#,C,D#
Ab;maj;"1;3;5";x,x,18,17,16,16;G#,C,D#,G#
Ab;maj;"1;3;5";x,11,10,8,x,x;G#,C,D#
Ab;maj;"1;3;5";16,15,13,x,x,x;G#,C,D#
Ab;maj;"1;3;5";x,11,10,8,9,x;G#,C,D#,G#
Ab;maj;"1;3;5";16,15,13,13,x,x;G#,C,D#,G#
Ab;maj;"1;3;5";x,11,10,8,9,8;G#,C,D#,G#,C
Ab;maj;"1;3;5";16,15,13,13,13,x;G#,C,D#,G#,C
Ab;maj;"1;3;5";x,11,10,8,9,11;G#,C,D#,G#,D#
Ab;maj;"1;3;5";16,15,13,13,16,x;G#,C,D#,G#,D#
Ab;maj;"1;3;5";x,11,10,8,x,8;G#,C,D#,C
Ab;maj;"1;3;5";16,15,13,x,13,x;G#,C,D#,C
Ab;maj;"1;3;5";x,11,10,8,x,11;G#,C,D#,D#
Ab;maj;"1;3;5";16,15,13,x,16,x;G#,C,D#,D#
Ab;m7b5;"1;b3;b5;b7";x,11,12,11,0,x;G#,D,F#,B
Ab;m7b5;"1;b3;b5;b7";x,11,12,11,0,10;G#,D,F#,B,D
Ab;m7b5;"1;b3;b5;b7";x,11,12,11,0,14;G#,D,F#,B,F#
Ab;m7b5;"1;b3;b5;b7";16,17,16,16,0,x;G#,D,F#,B,B
Ab;m7b5;"1;b3;b5;b7";16,17,16,16,0,14;G#,D,F#,B,B,F#
Ab;m7b5;"1;b3;b5;b7";16,17,16,19,0,x;G#,D,F#,D,B
Ab;m7b5;"1;b3;b5;b7";16,17,16,x,0,x;G#,D,F#,B
Ab;m7b5;"1;b3;b5;b7";16,17,16,x,0,14;G#,D,F#,B,F#
Ab;m;"1;b3;5";x,x,6,4,4,x;G#,B,D#
Ab;m;"1;b3;5";x,x,6,4,4,4;G#,B,D#,G#
Ab;m;"1;b3;5";x,x,x,13,12,11;G#,B,D#
Ab;m;"1;b3;5";x,x,18,16,16,x;G#,B,D#
Ab;m;"1;b3;5";x,x,18,16,16,16;G#,B,D#,G#
Ab;m;"1;b3;5";x,11,9,8,x,x;G#,B,D#
Ab;m;"1;b3;5";16,14,13,x,x,x;G#,B,D#
Ab;m;"1;b3;5";x,11,9,8,9,x;G#,B,D#,G#
Ab;m;"1;b3;5";16,14,13,13,x,x;G#,B,D#,G#
Ab;m;"1;b3;5";x,x,6,4,4,7;G#,B,D#,B
Ab;m;"1;b3;5";16,14,13,16,x,x;G#,B,D#,B
Ab;m;"1;b3;5";x,11,9,8,9,11;G#,B,D#,G#,D#
Ab;m;"1;b3;5";16,14,13,13,16,x;G#,B,D#,G#,D#
Ab;m;"1;b3;5";16,14,13,16,16,x;G#,B,D#,B,D#
Ab;m;"1;b3;5";x,x,18,16,16,19;G#,B,D#,B
Ab;m;"1;b3;5";x,11,9,8,x,11;G#,B,D#,D#
Ab;m;"1;b3;5";16,14,13,x,16,x;G#,B,D#,D#
Ab;m;"1;b3;5";x,x,6,8,0,x;G#,D#,B
Ab;m;"1;b3;5";x,x,6,8,0,7;G#,D#,B,B
Ab;m;"1;b3;5";x,11,13,13,0,x;G#,D#,G#,B
Ab;m;"1;b3;5";x,11,13,13,0,11;G#,D#,G#,B,D#
Ab;m;"1;b3;5";x,11,x,8,0,x;G#,D#,B
Ab;m;"1;b3;5";x,11,x,8,0,11;G#,D#,B,D#
Ab;m;"1;b3;5";x,11,13,x,0,x;G#,D#,B
Ab;m;"1;b3;5";x,11,13,x,0,11;G#,D#,B,D#
Ab;m;"1;b3;5";16,18,18,16,0,x;G#,D#,G#,B,B
Ab;m;"1;b3;5";16,x,13,13,0,x;G#,D#,G#,B
Ab;m;"1;b3;5";16,x,13,16,0,x;G#,D#,B,B
Ab;m;"1;b3;5";16,18,18,x,0,x;G#,D#,G#,B
Ab;m;"1;b3;5";16,18,x,16,0,x;G#,D#,B,B
Ab;m;"1;b3;5";16,x,13,x,0,x;G#,D#,B
Ab;m;"1;b3;5";16,18,x,x,0,x;G#,D#,B
Ab;m7;"1;b3;5;b7";x,11,13,11,0,x;G#,D#,F#,B
Ab;m7;"1;b3;5;b7";x,11,13,11,0,11;G#,D#,F#,B,D#
Ab;m7;"1;b3;5;b7";x,11,13,11,0,14;G#,D#,F#,B,F#
Ab;m7;"1;b3;5;b7";16,18,16,16,0,x;G#,D#,F#,B,B
Ab;m7;"1;b3;5;b7";16,18,16,x,0,x;G#,D#,F#,B
Ab;dim;"1;b3;b5";x,x,6,4,3,x;G#,B,D
Ab;dim;"1;b3;b5";x,x,6,4,3,4;G#,B,D,G#
Ab;dim;"1;b3;b5";x,x,x,13,12,10;G#,B,D
Ab;dim;"1;b3;b5";x,x,18,16,15,x;G#,B,D
Ab;dim;"1;b3;b5";x,x,18,16,15,16;G#,B,D,G#
Ab;dim;"1;b3;b5";x,x,6,7,0,x;G#,D,B
Ab;dim;"1;b3;b5";x,x,6,7,0,4;G#,D,B,G#
Ab;dim;"1;b3;b5";x,x,6,7,0,7;G#,D,B,B
Ab;dim;"1;b3;b5";x,11,12,13,0,x;G#,D,G#,B
Ab;dim;"1;b3;b5";x,11,12,13,0,10;G#,D,G#,B,D
Ab;dim;"1;b3;b5";x,11,12,x,0,x;G#,D,B
Ab;dim;"1;b3;b5";x,11,12,x,0,10;G#,D,B,D
Ab;dim;"1;b3;b5";16,17,18,16,0,x;G#,D,G#,B,B
Ab;dim;"1;b3;b5";16,17,18,19,0,x;G#,D,G#,D,B
Ab;dim;"1;b3;b5";16,17,x,16,0,x;G#,D,B,B
Ab;dim;"1;b3;b5";16,17,18,x,0,x;G#,D,G#,B
Ab;dim;"1;b3;b5";16,17,x,19,0,x;G#,D,D,B
Ab;dim;"1;b3;b5";16,17,x,x,0,x;G#,D,B
Ab;7(#5);"1;3;#5;b7";x,x,6,5,7,0;G#,C,F#,E
Ab;7(#5);"1;3;#5;b7";x,11,10,11,9,0;G#,C,F#,G#,E
Ab;7(#5);"1;3;#5;b7";x,11,10,11,13,0;G#,C,F#,C,E
Ab;7(#5);"1;3;#5;b7";x,11,10,11,x,0;G#,C,F#,E
Ab;7(#5);"1;3;#5;b7";16,15,16,13,13,0;G#,C,F#,G#,C,E
Ab;7(#5);"1;3;#5;b7";16,15,16,17,17,0;G#,C,F#,C,E,E
Ab;7(#5);"1;3;#5;b7";16,15,16,13,x,0;G#,C,F#,G#,E
Ab;7(#5);"1;3;#5;b7";16,15,16,x,13,0;G#,C,F#,C,E
Ab;7(#5);"1;3;#5;b7";16,15,16,17,x,0;G#,C,F#,C,E
Ab;7(#5);"1;3;#5;b7";16,15,16,x,17,0;G#,C,F#,E,E
Ab;7(#5);"1;3;#5;b7";16,15,16,x,x,0;G#,C,F#,E
Ab;maj7;"1;3;5;7";x,x,6,5,4,3;G#,C,D#,G
Ab;maj7;"1;3;5;7";x,11,10,8,8,x;G#,C,D#,G
Ab;maj7;"1;3;5;7";x,11,10,8,8,8;G#,C,D#,G,C
Ab;maj7;"1;3;5;7";x,11,10,8,8,11;G#,C,D#,G,D#
Ab;maj7;"1;3;5;7";x,x,18,17,16,15;G#,C,D#,G
Ab;5;"1;5";x,x,6,8,x,x;G#,D#
Ab;5;"1;5";x,11,13,x,x,x;G#,D#
Ab;5;"1;5";16,18,x,x,x,x;G#,D#
Ab;5;"1;5";x,11,13,13,x,x;G#,D#,G#
Ab;5;"1;5";16,18,18,x,x,x;G#,D#,G#
Ab;5;"1;5";x,x,x,x,9,11;G#,D#
Ab;5;"1;5";x,x,18,20,x,x;G#,D#
Ab;5;"1;5";x,x,x,1,4,x;G#,D#
Ab;5;"1;5";x,x,x,1,4,4;G#,D#,G#
Ab;5;"1;5";x,x,6,8,9,x;G#,D#,G#
Ab;5;"1;5";x,x,x,13,16,x;G#,D#
Ab;5;"1;5";x,x,x,13,16,16;G#,D#,G#
Ab;5;"1;5";x,x,18,20,21,x;G#,D#,G#
Ab;5;"1;5";x,x,6,x,4,x;G#,D#
Ab;5;"1;5";x,x,6,x,4,4;G#,D#,G#
Ab;5;"1;5";x,11,13,13,x,11;G#,D#,G#,D#
Ab;5;"1;5";16,18,18,x,16,x;G#,D#,G#,D#
Ab;5;"1;5";x,x,x,13,x,11;G#,D#
Ab;5;"1;5";x,x,18,x,16,x;G#,D#
Ab;5;"1;5";x,x,18,x,16,16;G#,D#,G#
Ab;5;"1;5";x,11,x,8,x,x;G#,D#
Ab;5;"1;5";16,x,13,x,x,x;G#,D#
Ab;5;"1;5";x,11,x,8,9,x;G#,D#,G#
Ab;5;"1;5";16,x,13,13,x,x;G#,D#,G#
Ab;5;"1;5";x,11,x,8,9,11;G#,D#,G#,D#
Ab;5;"1;5";16,x,13,13,16,x;G#,D#,G#,D#
Ab;5;"1;5";x,11,13,x,x,11;G#,D#,D#
Ab;5;"1;5";16,18,x,x,16,x;G#,D#,D#
Ab;5;"1;5";x,11,x,8,x,11;G#,D#,D#
Ab;5;"1;5";16,x,13,x,16,x;G#,D#,D#
Ab;m6;"1;b3;5;6";x,11,13,10,0,x;G#,D#,F,B
Ab;m6;"1;b3;5;6";x,11,13,10,0,11;G#,D#,F,B,D#
Ab;m6;"1;b3;5;6";x,11,13,10,0,13;G#,D#,F,B,F
Ab;m6;"1;b3;5;6";16,18,15,16,0,x;G#,D#,F,B,B
Ab;m6;"1;b3;5;6";16,18,15,x,0,x;G#,D#,F,B
Ab;m9;"1;b3;5;b7;9";16,18,16,15,0,x;G#,D#,F#,A#,B
Ab;m9;"1;b3;5;b7;9";16,18,16,15,0,18;G#,D#,F#,A#,B,A#
Ab;sus4;"1;4;5";x,x,6,6,4,x;G#,C#,D#
Ab;sus4;"1;4;5";x,x,6,6,4,4;G#,C#,D#,G#
Ab;sus4;"1;4;5";x,x,18,18,16,x;G#,C#,D#
Ab;sus4;"1;4;5";x,x,18,18,16,16;G#,C#,D#,G#
Ab;sus4;"1;4;5";x,11,11,8,x,x;G#,C#,D#
Ab;sus4;"1;4;5";16,16,13,x,x,x;G#,C#,D#
Ab;sus4;"1;4;5";x,11,11,8,9,x;G#,C#,D#,G#
Ab;sus4;"1;4;5";16,16,13,13,x,x;G#,C#,D#,G#
Ab;sus4;"1;4;5";x,11,11,8,9,9;G#,C#,D#,G#,C#
Ab;sus4;"1;4;5";16,16,13,13,14,x;G#,C#,D#,G#,C#
Ab;sus4;"1;4;5";x,11,11,8,9,11;G#,C#,D#,G#,D#
Ab;sus4;"1;4;5";16,16,13,13,16,x;G#,C#,D#,G#,D#
Ab;sus4;"1;4;5";x,x,x,13,14,11;G#,C#,D#
Ab;sus4;"1;4;5";x,11,11,8,x,9;G#,C#,D#,C#
Ab;sus4;"1;4;5";16,16,13,x,14,x;G#,C#,D#,C#
Ab;sus4;"1;4;5";x,11,11,8,x,11;G#,C#,D#,D#
Ab;sus4;"1;4;5";16,16,13,x,16,x;G#,C#,D#,D#
Bb;9b5;"1;3;b5;b7;9";x,13,12,13,13,0;A#,D,G#,C,E
Bb;9b5;"1;3;b5;b7;9";18,17,18,17,15,0;A#,D,G#,C,D,E
Bb;9b5;"1;3;b5;b7;9";18,17,18,17,17,0;A#,D,G#,C,E,E
Bb;9b5;"1;3;b5;b7;9";18,17,18,17,x,0;A#,D,G#,C,E
Bb;dim7;"1;b3;b5;bb7";x,x,8,6,8,0;A#,C#,G,E
Bb;dim7;"1;b3;b5;bb7";x,13,11,12,11,0;A#,C#,G,A#,E
Bb;dim7;"1;b3;b5;bb7";x,13,11,12,14,0;A#,C#,G,C#,E
Bb;dim7;"1;b3;b5;bb7";x,13,11,12,x,0;A#,C#,G,E
Bb;dim7;"1;b3;b5;bb7";18,16,17,15,17,0;A#,C#,G,A#,E,E
Bb;dim7;"1;b3;b5;bb7";18,16,17,18,17,0;A#,C#,G,C#,E,E
Bb;dim7;"1;b3;b5;bb7";18,16,17,15,x,0;A#,C#,G,A#,E
Bb;dim7;"1;b3;b5;bb7";18,16,17,18,x,0;A#,C#,G,C#,E
Bb;dim7;"1;b3;b5;bb7";18,16,17,x,17,0;A#,C#,G,E,E
Bb;dim7;"1;b3;b5;bb7";18,16,17,x,x,0;A#,C#,G,E
Bb;aug;"1;3;#5";x,x,x,3,3,2;A#,D,F#
Bb;aug;"1;3;#5";x,x,8,7,7,x;A#,D,F#
Bb;aug;"1;3;#5";x,x,x,15,15,14;A#,D,F#
Bb;aug;"1;3;#5";x,x,20,19,19,x;A#,D,F#
Bb;aug;"1;3;#5";x,13,12,11,x,x;A#,D,F#
Bb;aug;"1;3;#5";18,17,16,x,x,x;A#,D,F#
Bb;aug;"1;3;#5";x,x,8,7,7,6;A#,D,F#,A#
Bb;aug;"1;3;#5";x,13,12,11,11,x;A#,D,F#,A#
Bb;aug;"1;3;#5";x,x,20,19,19,18;A#,D,F#,A#
Bb;aug;"1;3;#5";18,17,16,15,x,x;A#,D,F#,A#
Bb;aug;"1;3;#5";x,x,8,7,7,10;A#,D,F#,D
Bb;aug;"1;3;#5";18,17,16,19,x,x;A#,D,F#,D
Bb;aug;"1;3;#5";x,13,12,11,11,10;A#,D,F#,A#,D
Bb;aug;"1;3;#5";18,17,16,15,15,x;A#,D,F#,A#,D
Bb;aug;"1;3;#5";x,13,12,11,11,14;A#,D,F#,A#,F#
Bb;aug;"1;3;#5";18,17,16,19,19,x;A#,D,F#,D,F#
Bb;aug;"1;3;#5";x,x,20,19,19,22;A#,D,F#,D
Bb;aug;"1;3;#5";x,13,12,11,x,10;A#,D,F#,D
Bb;aug;"1;3;#5";18,17,16,x,15,x;A#,D,F#,D
Bb;aug;"1;3;#5";x,13,12,11,x,14;A#,D,F#,F#
Bb;aug;"1;3;#5";18,17,16,x,19,x;A#,D,F#,F#
Bb;maj;"1;3;5";x,x,x,3,3,1;A#,D,F
Bb;maj;"1;3;5";x,x,8,7,6,x;A#,D,F
Bb;maj;"1;3;5";x,x,8,7,6,6;A#,D,F,A#
Bb;maj;"1;3;5";x,x,x,15,15,13;A#,D,F
Bb;maj;"1;3;5";x,x,20,19,18,x;A#,D,F
Bb;maj;"1;3;5";x,x,20,19,18,18;A#,D,F,A#
Bb;maj;"1;3;5";x,13,12,10,x,x;A#,D,F
Bb;maj;"1;3;5";18,17,15,x,x,x;A#,D,F
Bb;maj;"1;3;5";x,13,12,10,11,x;A#,D,F,A#
Bb;maj;"1;3;5";18,17,15,15,x,x;A#,D,F,A#
Bb;maj;"1;3;5";x,13,12,10,11,10;A#,D,F,A#,D
Bb;maj;"1;3;5";18,17,15,15,15,x;A#,D,F,A#,D
Bb;maj;"1;3;5";x,13,12,10,11,13;A#,D,F,A#,F
Bb;maj;"1;3;5";18,17,15,15,18,x;A#,D,F,A#,F
Bb;maj;"1;3;5";x,13,12,10,x,10;A#,D,F,D
Bb;maj;"1;3;5";18,17,15,x,15,x;A#,D,F,D
Bb;maj;"1;3;5";x,13,12,10,x,13;A#,D,F,F
Bb;maj;"1;3;5";18,17,15,x,18,x;A#,D,F,F
Bb;sus2;"1;2;5";x,x,x,3,1,1;A#,C,F
Bb;sus2;"1;2;5";x,x,x,15,13,13;A#,C,F
Bb;sus2;"1;2;5";x,x,8,5,6,x;A#,C,F
Bb;sus2;"1;2;5";x,13,10,10,x,x;A#,C,F
Bb;sus2;"1;2;5";18,15,15,x,x,x;A#,C,F
Bb;sus2;"1;2;5";x,x,8,5,6,6;A#,C,F,A#
Bb;sus2;"1;2;5";x,13,10,10,11,x;A#,C,F,A#
Bb;sus2;"1;2;5";18,15,15,15,x,x;A#,C,F,A#
Bb;sus2;"1;2;5";x,x,8,5,6,8;A#,C,F,C
Bb;sus2;"1;2;5";x,13,10,10,13,x;A#,C,F,C
Bb;sus2;"1;2;5";18,15,15,17,x,x;A#,C,F,C
Bb;sus2;"1;2;5";x,13,10,10,11,13;A#,C,F,A#,F
Bb;sus2;"1;2;5";18,15,15,15,18,x;A#,C,F,A#,F
Bb;sus2;"1;2;5";x,13,10,10,13,13;A#,C,F,C,F
Bb;sus2;"1;2;5";18,15,15,17,18,x;A#,C,F,C,F
Bb;sus2;"1;2;5";x,x,20,17,18,x;A#,C,F
Bb;sus2;"1;2;5";x,x,20,17,18,18;A#,C,F,A#
Bb;sus2;"1;2;5";x,x,20,17,18,20;A#,C,F,C
Bb;sus2;"1;2;5";x,13,10,10,x,13;A#,C,F,F
Bb;sus2;"1;2;5";18,15,15,x,18,x;A#,C,F,F
Bb;m;"1;b3;5";x,x,8,6,6,x;A#,C#,F
Bb;m;"1;b3;5";x,x,8,6,6,6;A#,C#,F,A#
Bb;m;"1;b3;5";x,x,x,15,14,13;A#,C#,F
Bb;m;"1;b3;5";x,x,20,18,18,x;A#,C#,F
Bb;m;"1;b3;5";x,x,20,18,18,18;A#,C#,F,A#
Bb;m;"1;b3;5";x,13,11,10,x,x;A#,C#,F
Bb;m;"1;b3;5";18,16,15,x,x,x;A#,C#,F
Bb;m;"1;b3;5";x,13,11,10,11,x;A#,C#,F,A#
Bb;m;"1;b3;5";18,16,15,15,x,x;A#,C#,F,A#
Bb;m;"1;b3;5";x,x,8,6,6,9;A#,C#,F,C#
Bb;m;"1;b3;5";18,16,15,18,x,x;A#,C#,F,C#
Bb;m;"1;b3;5";x,13,11,10,11,13;A#,C#,F,A#,F
Bb;m;"1;b3;5";18,16,15,15,18,x;A#,C#,F,A#,F
Bb;m;"1;b3;5";18,16,15,18,18,x;A#,C#,F,C#,F
Bb;m;"1;b3;5";x,x,20,18,18,21;A#,C#,F,C#
Bb;m;"1;b3;5";x,13,11,10,x,13;A#,C#,F,F
Bb;m;"1;b3;5";18,16,15,x,18,x;A#,C#,F,F
Bb;7b5;"1;3;b5;b7";x,x,8,7,9,0;A#,D,G#,E
Bb;7b5;"1;3;b5;b7";x,13,12,13,11,0;A#,D,G#,A#,E
Bb;7b5;"1;3;b5;b7";x,13,12,13,15,0;A#,D,G#,D,E
Bb;7b5;"1;3;b5;b7";x,13,12,13,x,0;A#,D,G#,E
Bb;7b5;"1;3;b5;b7";18,17,18,15,15,0;A#,D,G#,A#,D,E
Bb;7b5;"1;3;b5;b7";18,17,18,15,17,0;A#,D,G#,A#,E,E
Bb;7b5;"1;3;b5;b7";18,17,18,19,17,0;A#,D,G#,D,E,E
Bb;7b5;"1;3;b5;b7";18,17,18,15,x,0;A#,D,G#,A#,E
Bb;7b5;"1;3;b5;b7";18,17,18,x,15,0;A#,D,G#,D,E
Bb;7b5;"1;3;b5;b7";18,17,18,x,17,0;A#,D,G#,E,E
Bb;7b5;"1;3;b5;b7";18,17,18,19,x,0;A#,D,G#,D,E
Bb;7b5;"1;3;b5;b7";18,17,18,x,x,0;A#,D,G#,E
Bb;m(maj7);"1;b3;5;7";x,x,8,6,6,5;A#,C#,F,A
Bb;m(maj7);"1;b3;5;7";x,13,11,10,10,x;A#,C#,F,A
Bb;m(maj7);"1;b3;5;7";x,13,11,10,10,13;A#,C#,F,A,F
Bb;m(maj7);"1;b3;5;7";x,x,20,18,18,17;A#,C#,F,A
Bb;dim;"1;b3;b5";x,x,x,3,2,0;A#,C#,E
Bb;dim;"1;b3;b5";x,x,8,6,5,x;A#,C#,E
Bb;dim;"1;b3;b5";x,x,8,6,5,6;A#,C#,E,A#
Bb;dim;"1;b3;b5";x,x,x,15,14,12;A#,C#,E
Bb;dim;"1;b3;b5";x,x,20,18,17,x;A#,C#,E
Bb;dim;"1;b3;b5";x,x,20,18,17,18;A#,C#,E,A#
Bb;dim;"1;b3;b5";x,x,8,6,x,0;A#,C#,E
Bb;dim;"1;b3;b5";x,13,11,x,11,0;A#,C#,A#,E
Bb;dim;"1;b3;b5";x,13,11,x,14,0;A#,C#,C#,E
Bb;dim;"1;b3;b5";x,13,11,x,x,0;A#,C#,E
Bb;dim;"1;b3;b5";18,16,x,15,17,0;A#,C#,A#,E,E
Bb;dim;"1;b3;b5";18,16,x,18,17,0;A#,C#,C#,E,E
Bb;dim;"1;b3;b5";18,16,x,15,x,0;A#,C#,A#,E
Bb;dim;"1;b3;b5";18,16,x,18,x,0;A#,C#,C#,E
Bb;dim;"1;b3;b5";18,16,x,x,17,0;A#,C#,E,E
Bb;dim;"1;b3;b5";18,16,x,x,x,0;A#,C#,E
Bb;maj7;"1;3;5;7";x,x,8,7,6,5;A#,D,F,A
Bb;maj7;"1;3;5;7";x,13,12,10,10,x;A#,D,F,A
Bb;maj7;"1;3;5;7";x,13,12,10,10,10;A#,D,F,A,D
Bb;maj7;"1;3;5;7";x,13,12,10,10,13;A#,D,F,A,F
Bb;maj7;"1;3;5;7";x,x,20,19,18,17;A#,D,F,A
Bb;5;"1;5";x,x,8,10,x,x;A#,F
Bb;5;"1;5";x,13,15,x,x,x;A#,F
Bb;5;"1;5";18,20,x,x,x,x;A#,F
Bb;5;"1;5";x,13,15,15,x,x;A#,F,A#
Bb;5;"1;5";18,20,20,x,x,x;A#,F,A#
Bb;5;"1;5";x,x,x,x,11,13;A#,F
Bb;5;"1;5";x,x,20,22,x,x;A#,F
Bb;5;"1;5";x,x,x,3,6,x;A#,F
Bb;5;"1;5";x,x,x,3,6,6;A#,F,A#
Bb;5;"1;5";x,x,8,10,11,x;A#,F,A#
Bb;5;"1;5";x,x,x,15,18,x;A#,F
Bb;5;"1;5";x,x,x,15,18,18;A#,F,A#
Bb;5;"1;5";x,x,x,3,x,1;A#,F
Bb;5;"1;5";x,x,8,x,6,x;A#,F
Bb;5;"1;5";x,x,8,x,6,6;A#,F,A#
Bb;5;"1;5";x,13,15,15,x,13;A#,F,A#,F
Bb;5;"1;5";18,20,20,x,18,x;A#,F,A#,F
Bb;5;"1;5";x,x,x,15,x,13;A#,F
Bb;5;"1;5";x,x,20,x,18,x;A#,F
Bb;5;"1;5";x,x,20,x,18,18;A#,F,A#
Bb;5;"1;5";x,13,x,10,x,x;A#,F
Bb;5;"1;5";18,x,15,x,x,x;A#,F
Bb;5;"1;5";x,13,x,10,11,x;A#,F,A#
Bb;5;"1;5";18,x,15,15,x,x;A#,F,A#
Bb;5;"1;5";x,13,x,10,11,13;A#,F,A#,F
Bb;5;"1;5";18,x,15,15,18,x;A#,F,A#,F
Bb;5;"1;5";x,13,15,x,x,13;A#,F,F
Bb;5;"1;5";18,20,x,x,18,x;A#,F,F
Bb;5;"1;5";x,13,x,10,x,13;A#,F,F
Bb;5;"1;5";18,x,15,x,18,x;A#,F,F
Bb;sus4;"1;4;5";x,x,8,8,6,x;A#,D#,F
Bb;sus4;"1;4;5";x,x,8,8,6,6;A#,D#,F,A#
Bb;sus4;"1;4;5";x,x,20,20,18,x;A#,D#,F
Bb;sus4;"1;4;5";x,x,20,20,18,18;A#,D#,F,A#
Bb;sus4;"1;4;5";x,x,x,3,4,1;A#,D#,F
Bb;sus4;"1;4;5";x,13,13,10,x,x;A#,D#,F
Bb;sus4;"1;4;5";18,18,15,x,x,x;A#,D#,F
Bb;sus4;"1;4;5";x,13,13,10,11,x;A#,D#,F,A#
Bb;sus4;"1;4;5";18,18,15,15,x,x;A#,D#,F,A#
Bb;sus4;"1;4;5";x,13,13,10,11,11;A#,D#,F,A#,D#
Bb;sus4;"1;4;5";18,18,15,15,16,x;A#,D#,F,A#,D#
Bb;sus4;"1;4;5";x,13,13,10,11,13;A#,D#,F,A#,F
Bb;sus4;"1;4;5";18,18,15,15,18,x;A#,D#,F,A#,F
Bb;sus4;"1;4;5";x,x,x,15,16,13;A#,D#,F
Bb;sus4;"1;4;5";x,13,13,10,x,11;A#,D#,F,D#
Bb;sus4;"1;4;5";18,18,15,x,16,x;A#,D#,F,D#
Bb;sus4;"1;4;5";x,13,13,10,x,13;A#,D#,F,F
Bb;sus4;"1;4;5";18,18,15,x,18,x;A#,D#,F,F
Db;7(#9);"1;3;5;b7;#9";x,4,3,1,0,0;C#,F,G#,B,E
Db;7(#9);"1;3;5;b7;#9";9,8,6,9,0,x;C#,F,G#,E,B
Db;7(#9);"1;3;5;b7;#9";9,8,6,6,0,0;C#,F,G#,C#,B,E
Db;7(#9);"1;3;5;b7;#9";9,8,6,9,0,7;C#,F,G#,E,B,B
Db;7(#9);"1;3;5;b7;#9";9,8,6,x,0,0;C#,F,G#,B,E
Db;9;"1;3;5;b7;9";9,8,6,8,0,x;C#,F,G#,D#,B
Db;9;"1;3;5;b7;9";9,8,6,8,0,7;C#,F,G#,D#,B,B
Db;7;"1;3;5;b7";x,4,3,1,0,x;C#,F,G#,B
Db;7;"1;3;5;b7";x,4,3,1,0,1;C#,F,G#,B,F
Db;7;"1;3;5;b7";x,4,3,1,0,4;C#,F,G#,B,G#
Db;7;"1;3;5;b7";9,8,6,6,0,x;C#,F,G#,C#,B
Db;7;"1;3;5;b7";9,8,6,6,0,7;C#,F,G#,C#,B,B
Db;7;"1;3;5;b7";9,8,6,x,0,x;C#,F,G#,B
Db;7;"1;3;5;b7";9,8,6,x,0,7;C#,F,G#,B,B
Db;dim7;"1;b3;b5;bb7";9,7,8,0,x,x;C#,E,A#,G
Db;dim7;"1;b3;b5;bb7";9,7,8,0,8,x;C#,E,A#,G,G
Db;dim7;"1;b3;b5;bb7";9,7,8,0,8,0;C#,E,A#,G,G,E
Db;dim7;"1;b3;b5;bb7";9,7,8,0,8,6;C#,E,A#,G,G,A#
Db;dim7;"1;b3;b5;bb7";9,7,8,0,x,0;C#,E,A#,G,E
Db;dim7;"1;b3;b5;bb7";9,7,8,0,x,6;C#,E,A#,G,A#
Db;dim7;"1;b3;b5;bb7";x,x,11,12,11,0;C#,G,A#,E
Db;dim7;"1;b3;b5;bb7";x,16,17,15,14,0;C#,G,A#,C#,E
